reference_month,frn_id,group_name,performance_classification,business_model,orders,gmv_basket,delivery_fee,paid_delivery_fee,commission,service_fee,anticipation_fee,olp_fee,delivery_cost,occurrences_cost
2024-06,FRN_00178,GRUPO_134,STANDARD,MARKETPLACE,339,14284.65,857.08,642.81,2285.54,285.69,28.57,214.27,0.0,0.0
2024-06,FRN_00179,GRUPO_284,LONG_TAIL,MARKETPLACE,43,2654.56,159.27,119.45,424.73,53.09,5.31,39.82,0.0,0.0
2024-06,FRN_00180,GRUPO_028,STRATEGIC,MARKETPLACE,810,84791.41,5087.48,3815.61,13566.63,1695.83,169.58,1271.87,0.0,0.0
2024-06,FRN_00181,GRUPO_108,STANDARD,MARKETPLACE,391,8756.47,525.39,394.04,1401.04,175.13,17.51,131.35,0.0,0.0
2024-06,FRN_00182,GRUPO_044,STRATEGIC,MARKETPLACE,757,55558.65,3333.52,2500.14,8889.38,1111.17,111.12,833.38,0.0,0.0
2024-06,FRN_00183,GRUPO_340,LONG_TAIL,MARKETPLACE,84,5238.85,314.33,235.75,838.22,104.78,10.48,78.58,0.0,0.0
2024-06,FRN_00184,GRUPO_286,LONG_TAIL,MARKETPLACE,78,6210.12,372.61,279.46,993.62,124.2,12.42,93.15,0.0,0.0
2024-06,FRN_00185,GRUPO_331,STRATEGIC,MARKETPLACE,960,94755.02,5685.3,4263.98,15160.8,1895.1,189.51,1421.33,0.0,0.0
2024-06,FRN_00186,GRUPO_128,STANDARD,MARKETPLACE,284,24658.66,1479.52,1109.64,3945.39,493.17,49.32,369.88,0.0,0.0
2024-06,FRN_00187,GRUPO_348,STANDARD,MARKETPLACE,299,26833.71,1610.02,1207.51,4293.39,536.67,53.67,402.51,0.0,0.0
2024-06,FRN_00188,GRUPO_231,STRATEGIC,MARKETPLACE,221,39831.3,2389.88,1792.41,6373.01,796.63,79.66,597.47,0.0,0.0
2024-06,FRN_00189,GRUPO_190,LONG_TAIL,MARKETPLACE,58,1206.15,72.37,54.28,192.98,24.12,2.41,18.09,0.0,0.0
2024-06,FRN_00190,GRUPO_225,LONG_TAIL,MARKETPLACE,29,338.49,20.31,15.23,54.16,6.77,0.68,5.08,0.0,0.0
2024-06,FRN_00191,GRUPO_385,STANDARD,MARKETPLACE,165,10892.81,653.57,490.18,1742.85,217.86,21.79,163.39,0.0,0.0
2024-06,FRN_00192,GRUPO_377,LONG_TAIL,FULL_SERVICE,136,8597.03,687.76,515.82,1031.64,171.94,42.99,128.96,-481.43,-68.78
2024-06,FRN_00193,GRUPO_283,STANDARD,MARKETPLACE,310,11847.29,710.84,533.13,1895.57,236.95,23.69,177.71,0.0,0.0
2024-06,FRN_00194,GRUPO_121,LONG_TAIL,MARKETPLACE,32,1169.77,70.19,52.64,187.16,23.4,2.34,17.55,0.0,0.0
2024-06,FRN_00195,GRUPO_116,LONG_TAIL,MARKETPLACE,35,1528.53,91.71,68.78,244.56,30.57,3.06,22.93,0.0,0.0
2024-06,FRN_00196,GRUPO_233,STANDARD,MARKETPLACE,254,15368.47,922.11,691.58,2458.96,307.37,30.74,230.53,0.0,0.0
2024-06,FRN_00197,GRUPO_259,STRATEGIC,FULL_SERVICE,687,86615.17,6929.21,5196.91,10393.82,1732.3,433.08,1299.23,-4850.45,-692.92
2024-06,FRN_00198,GRUPO_359,LONG_TAIL,MARKETPLACE,47,1000.15,60.01,45.01,160.02,20.0,2.0,15.0,0.0,0.0
2024-06,FRN_00199,GRUPO_198,STANDARD,MARKETPLACE,288,19218.42,1153.11,864.83,3074.95,384.37,38.44,288.28,0.0,0.0
2024-06,FRN_00200,GRUPO_137,STRATEGIC,MARKETPLACE,364,29610.65,1776.64,1332.48,4737.7,592.21,59.22,444.16,0.0,0.0
2024-06,FRN_00201,GRUPO_318,KEY_ACCOUNT,FULL_SERVICE,1948,217811.73,17424.94,13068.7,26137.41,4356.23,1089.06,3267.18,-12197.46,-1742.49
2024-06,FRN_00202,GRUPO_165,STANDARD,FULL_SERVICE,183,12856.39,1028.51,771.38,1542.77,257.13,64.28,192.85,-719.96,-102.85
2024-06,FRN_00203,GRUPO_225,STANDARD,FULL_SERVICE,407,54664.1,4373.13,3279.85,6559.69,1093.28,273.32,819.96,-3061.19,-437.31
2024-06,FRN_00204,GRUPO_307,LONG_TAIL,MARKETPLACE,76,5284.04,317.04,237.78,845.45,105.68,10.57,79.26,0.0,0.0
2024-06,FRN_00205,GRUPO_234,LONG_TAIL,MARKETPLACE,67,2523.75,151.42,113.56,403.8,50.48,5.05,37.86,0.0,0.0
2024-06,FRN_00206,GRUPO_172,STRATEGIC,MARKETPLACE,855,86847.2,5210.83,3908.12,13895.55,1736.94,173.69,1302.71,0.0,0.0
2024-06,FRN_00207,GRUPO_152,LONG_TAIL,FULL_SERVICE,91,3283.23,262.66,197.0,393.99,65.66,16.42,49.25,-183.86,-26.27
2024-06,FRN_00208,GRUPO_315,STRATEGIC,MARKETPLACE,815,81646.43,4898.79,3674.09,13063.43,1632.93,163.29,1224.7,0.0,0.0
2024-06,FRN_00209,GRUPO_374,LONG_TAIL,MARKETPLACE,63,3053.53,183.21,137.41,488.56,61.07,6.11,45.8,0.0,0.0
2024-06,FRN_00210,GRUPO_160,LONG_TAIL,MARKETPLACE,48,2818.77,169.13,126.85,451.0,56.38,5.64,42.28,0.0,0.0
2024-06,FRN_00211,GRUPO_096,STANDARD,FULL_SERVICE,283,9152.04,732.16,549.12,1098.24,183.04,45.76,137.28,-512.51,-73.22
2024-06,FRN_00212,GRUPO_233,LONG_TAIL,MARKETPLACE,1,53.32,3.2,2.4,8.53,1.07,0.11,0.8,0.0,0.0
2024-06,FRN_00213,GRUPO_180,STANDARD,MARKETPLACE,235,5072.53,304.35,228.26,811.6,101.45,10.15,76.09,0.0,0.0
2024-06,FRN_00214,GRUPO_113,STANDARD,MARKETPLACE,296,19941.97,1196.52,897.39,3190.72,398.84,39.88,299.13,0.0,0.0
2024-06,FRN_00215,GRUPO_318,LONG_TAIL,MARKETPLACE,42,2286.59,137.2,102.9,365.85,45.73,4.57,34.3,0.0,0.0
2024-06,FRN_00216,GRUPO_052,STANDARD,MARKETPLACE,429,45460.5,2727.63,2045.72,7273.68,909.21,90.92,681.91,0.0,0.0
2024-06,FRN_00217,GRUPO_268,STANDARD,MARKETPLACE,300,20288.43,1217.31,912.98,3246.15,405.77,40.58,304.33,0.0,0.0
2024-06,FRN_00218,GRUPO_295,STANDARD,MARKETPLACE,302,23752.96,1425.18,1068.88,3800.47,475.06,47.51,356.29,0.0,0.0
2024-06,FRN_00219,GRUPO_386,LONG_TAIL,FULL_SERVICE,65,3801.91,304.15,228.11,456.23,76.04,19.01,57.03,-212.9,-30.42
2024-06,FRN_00220,GRUPO_387,STANDARD,MARKETPLACE,111,8022.83,481.37,361.03,1283.65,160.46,16.05,120.34,0.0,0.0
2024-06,FRN_00221,GRUPO_113,STRATEGIC,FULL_SERVICE,974,95410.23,7632.82,5724.61,11449.23,1908.2,477.05,1431.15,-5342.97,-763.28
2024-06,FRN_00222,GRUPO_101,LONG_TAIL,MARKETPLACE,54,1619.62,97.18,72.89,259.14,32.39,3.24,24.29,0.0,0.0
2024-06,FRN_00223,GRUPO_113,LONG_TAIL,MARKETPLACE,19,1022.1,61.33,46.0,163.54,20.44,2.04,15.33,0.0,0.0
2024-06,FRN_00224,GRUPO_081,STRATEGIC,MARKETPLACE,551,18693.76,1121.63,841.22,2991.0,373.88,37.39,280.41,0.0,0.0
2024-06,FRN_00225,GRUPO_187,STANDARD,MARKETPLACE,162,6956.5,417.39,313.04,1113.04,139.13,13.91,104.35,0.0,0.0
2024-06,FRN_00226,GRUPO_113,STRATEGIC,FULL_SERVICE,1048,134207.02,10736.56,8052.42,16104.84,2684.14,671.04,2013.11,-7515.59,-1073.66
2024-06,FRN_00227,GRUPO_002,STANDARD,MARKETPLACE,189,10119.54,607.17,455.38,1619.13,202.39,20.24,151.79,0.0,0.0
2024-06,FRN_00228,GRUPO_130,STANDARD,MARKETPLACE,429,41274.46,2476.47,1857.35,6603.91,825.49,82.55,619.12,0.0,0.0
2024-06,FRN_00229,GRUPO_220,LONG_TAIL,MARKETPLACE,23,1631.7,97.9,73.43,261.07,32.63,3.26,24.48,0.0,0.0
2024-06,FRN_00230,GRUPO_054,LONG_TAIL,MARKETPLACE,54,3477.22,208.63,156.47,556.36,69.54,6.95,52.16,0.0,0.0
2024-06,FRN_00231,GRUPO_343,STANDARD,FULL_SERVICE,312,36059.36,2884.75,2163.56,4327.12,721.19,180.3,540.89,-2019.32,-288.47
2024-06,FRN_00232,GRUPO_224,STANDARD,MARKETPLACE,157,9867.04,592.02,444.01,1578.73,197.34,19.73,148.01,0.0,0.0
2024-06,FRN_00233,GRUPO_225,LONG_TAIL,MARKETPLACE,93,930.0,55.8,41.85,148.8,18.6,1.86,13.95,0.0,0.0
2024-06,FRN_00234,GRUPO_385,STANDARD,FULL_SERVICE,326,22231.12,1778.49,1333.87,2667.73,444.62,111.16,333.47,-1244.94,-177.85
2024-06,FRN_00235,GRUPO_126,LONG_TAIL,MARKETPLACE,77,5332.9,319.97,239.98,853.26,106.66,10.67,79.99,0.0,0.0
2024-06,FRN_00236,GRUPO_130,STANDARD,MARKETPLACE,365,28013.02,1680.78,1260.59,4482.08,560.26,56.03,420.2,0.0,0.0
2024-06,FRN_00237,GRUPO_053,STRATEGIC,FULL_SERVICE,865,90459.99,7236.8,5427.6,10855.2,1809.2,452.3,1356.9,-5065.76,-723.68
2024-06,FRN_00238,GRUPO_172,LONG_TAIL,MARKETPLACE,63,4805.25,288.31,216.23,768.84,96.11,9.61,72.08,0.0,0.0
2024-06,FRN_00239,GRUPO_218,STANDARD,MARKETPLACE,193,11337.15,680.23,510.17,1813.94,226.74,22.67,170.06,0.0,0.0
2024-06,FRN_00240,GRUPO_160,LONG_TAIL,MARKETPLACE,54,3672.91,220.37,165.28,587.67,73.46,7.35,55.09,0.0,0.0
2024-06,FRN_00241,GRUPO_198,STRATEGIC,MARKETPLACE,761,109842.19,6590.53,4942.9,17574.75,2196.84,219.68,1647.63,0.0,0.0
2024-06,FRN_00242,GRUPO_247,STRATEGIC,FULL_SERVICE,1113,163212.16,13056.97,9792.73,19585.46,3264.24,816.06,2448.18,-9139.88,-1305.7
2024-06,FRN_00243,GRUPO_324,LONG_TAIL,FULL_SERVICE,33,2911.32,232.91,174.68,349.36,58.23,14.56,43.67,-163.04,-23.29
2024-06,FRN_00244,GRUPO_203,STANDARD,MARKETPLACE,440,31582.81,1894.97,1421.23,5053.25,631.66,63.17,473.74,0.0,0.0
2024-06,FRN_00245,GRUPO_184,LONG_TAIL,MARKETPLACE,15,328.67,19.72,14.79,52.59,6.57,0.66,4.93,0.0,0.0
2024-06,FRN_00246,GRUPO_123,STANDARD,MARKETPLACE,312,15709.51,942.57,706.93,2513.52,314.19,31.42,235.64,0.0,0.0
2024-06,FRN_00247,GRUPO_255,STANDARD,FULL_SERVICE,126,4110.0,328.8,246.6,493.2,82.2,20.55,61.65,-230.16,-32.88
2024-06,FRN_00248,GRUPO_294,LONG_TAIL,MARKETPLACE,42,2247.37,134.84,101.13,359.58,44.95,4.49,33.71,0.0,0.0
2024-06,FRN_00249,GRUPO_280,STANDARD,MARKETPLACE,439,36682.04,2200.92,1650.69,5869.13,733.64,73.36,550.23,0.0,0.0
2024-06,FRN_00250,GRUPO_325,STANDARD,MARKETPLACE,243,19595.18,1175.71,881.78,3135.23,391.9,39.19,293.93,0.0,0.0
2024-06,FRN_00251,GRUPO_372,STANDARD,MARKETPLACE,316,28663.5,1719.81,1289.86,4586.16,573.27,57.33,429.95,0.0,0.0
2024-06,FRN_00252,GRUPO_098,KEY_ACCOUNT,FULL_SERVICE,1694,410239.14,32819.13,24614.35,49228.7,8204.78,2051.2,6153.59,-22973.39,-3281.91
2024-06,FRN_00253,GRUPO_198,STANDARD,MARKETPLACE,375,27118.35,1627.1,1220.32,4338.94,542.37,54.24,406.78,0.0,0.0
2024-06,FRN_00254,GRUPO_395,LONG_TAIL,MARKETPLACE,53,3527.44,211.65,158.74,564.39,70.55,7.05,52.91,0.0,0.0
2024-06,FRN_00255,GRUPO_240,LONG_TAIL,MARKETPLACE,35,800.83,48.05,36.04,128.13,16.02,1.6,12.01,0.0,0.0
2024-06,FRN_00256,GRUPO_144,LONG_TAIL,MARKETPLACE,11,392.32,23.54,17.66,62.77,7.85,0.78,5.88,0.0,0.0
2024-06,FRN_00257,GRUPO_097,LONG_TAIL,MARKETPLACE,76,3221.61,193.3,144.98,515.46,64.43,6.44,48.32,0.0,0.0
2024-06,FRN_00258,GRUPO_201,LONG_TAIL,MARKETPLACE,63,2588.33,155.3,116.48,414.13,51.77,5.18,38.82,0.0,0.0
2024-06,FRN_00259,GRUPO_124,LONG_TAIL,MARKETPLACE,42,1324.75,79.48,59.61,211.96,26.5,2.65,19.87,0.0,0.0
2024-06,FRN_00260,GRUPO_187,STANDARD,MARKETPLACE,274,17836.14,1070.17,802.63,2853.78,356.72,35.67,267.54,0.0,0.0
2024-06,FRN_00261,GRUPO_326,LONG_TAIL,MARKETPLACE,69,3807.32,228.44,171.33,609.17,76.15,7.61,57.11,0.0,0.0
2024-06,FRN_00262,GRUPO_349,LONG_TAIL,MARKETPLACE,51,1167.41,70.04,52.53,186.79,23.35,2.33,17.51,0.0,0.0
2024-06,FRN_00263,GRUPO_259,STANDARD,MARKETPLACE,402,27182.74,1630.96,1223.22,4349.24,543.65,54.37,407.74,0.0,0.0
2024-06,FRN_00264,GRUPO_148,STRATEGIC,FULL_SERVICE,874,167827.47,13426.2,10069.65,20139.3,3356.55,839.14,2517.41,-9398.34,-1342.62
2024-06,FRN_00265,GRUPO_252,STANDARD,MARKETPLACE,384,31680.22,1900.81,1425.61,5068.84,633.6,63.36,475.2,0.0,0.0
2024-06,FRN_00266,GRUPO_346,STANDARD,MARKETPLACE,284,19787.39,1187.24,890.43,3165.98,395.75,39.57,296.81,0.0,0.0
2024-06,FRN_00267,GRUPO_147,LONG_TAIL,FULL_SERVICE,85,5366.74,429.34,322.0,644.01,107.33,26.83,80.5,-300.54,-42.93
2024-06,FRN_00268,GRUPO_148,STANDARD,MARKETPLACE,473,65865.94,3951.96,2963.97,10538.55,1317.32,131.73,987.99,0.0,0.0
2024-06,FRN_00269,GRUPO_352,STANDARD,MARKETPLACE,316,3160.0,189.6,142.2,505.6,63.2,6.32,47.4,0.0,0.0
2024-06,FRN_00270,GRUPO_199,LONG_TAIL,MARKETPLACE,28,2312.99,138.78,104.09,370.08,46.26,4.63,34.69,0.0,0.0
2024-06,FRN_00271,GRUPO_308,STRATEGIC,MARKETPLACE,870,106176.42,6370.59,4777.94,16988.23,2123.53,212.35,1592.65,0.0,0.0
2024-06,FRN_00272,GRUPO_128,STANDARD,MARKETPLACE,266,9764.16,585.85,439.39,1562.27,195.28,19.53,146.46,0.0,0.0
2024-06,FRN_00273,GRUPO_039,KEY_ACCOUNT,MARKETPLACE,2012,230823.55,13849.41,10387.06,36931.77,4616.47,461.65,3462.35,0.0,0.0
2024-06,FRN_00274,GRUPO_338,LONG_TAIL,MARKETPLACE,78,2073.81,124.43,93.32,331.81,41.48,4.15,31.11,0.0,0.0
2024-06,FRN_00275,GRUPO_360,LONG_TAIL,MARKETPLACE,50,3393.66,203.62,152.72,542.99,67.87,6.79,50.9,0.0,0.0
2024-06,FRN_00276,GRUPO_129,STANDARD,MARKETPLACE,257,15338.63,920.32,690.24,2454.18,306.77,30.68,230.08,0.0,0.0
2024-06,FRN_00277,GRUPO_267,LONG_TAIL,MARKETPLACE,57,1479.26,88.76,66.57,236.68,29.59,2.96,22.19,0.0,0.0
2024-06,FRN_00278,GRUPO_151,STANDARD,MARKETPLACE,117,10529.84,631.79,473.84,1684.77,210.6,21.06,157.95,0.0,0.0
2024-06,FRN_00279,GRUPO_298,LONG_TAIL,MARKETPLACE,44,2759.54,165.57,124.18,441.53,55.19,5.52,41.39,0.0,0.0
2024-06,FRN_00280,GRUPO_099,LONG_TAIL,MARKETPLACE,90,6441.8,386.51,289.88,1030.69,128.84,12.88,96.63,0.0,0.0
2024-06,FRN_00281,GRUPO_263,LONG_TAIL,MARKETPLACE,8,299.51,17.97,13.48,47.92,5.99,0.6,4.49,0.0,0.0
2024-06,FRN_00282,GRUPO_252,KEY_ACCOUNT,FULL_SERVICE,1925,410371.69,32829.74,24622.31,49244.6,8207.43,2051.86,6155.58,-22980.82,-3282.97
2024-06,FRN_00283,GRUPO_144,LONG_TAIL,MARKETPLACE,124,4174.21,250.45,187.84,667.87,83.48,8.35,62.61,0.0,0.0
2024-06,FRN_00284,GRUPO_346,LONG_TAIL,MARKETPLACE,92,5216.49,312.99,234.74,834.64,104.33,10.43,78.25,0.0,0.0
2024-06,FRN_00285,GRUPO_112,STANDARD,MARKETPLACE,104,5684.76,341.09,255.82,909.56,113.7,11.37,85.27,0.0,0.0
2024-06,FRN_00286,GRUPO_060,LONG_TAIL,MARKETPLACE,64,1236.57,74.19,55.64,197.85,24.73,2.47,18.55,0.0,0.0
2024-06,FRN_00287,GRUPO_369,STANDARD,MARKETPLACE,56,1158.37,69.5,52.12,185.34,23.17,2.32,17.38,0.0,0.0
2024-06,FRN_00288,GRUPO_002,LONG_TAIL,MARKETPLACE,64,2641.66,158.5,118.88,422.67,52.83,5.28,39.62,0.0,0.0
2024-06,FRN_00289,GRUPO_385,STRATEGIC,FULL_SERVICE,700,65552.91,5244.23,3933.17,7866.35,1311.06,327.76,983.29,-3670.96,-524.42
2024-06,FRN_00290,GRUPO_304,LONG_TAIL,MARKETPLACE,14,584.99,35.1,26.33,93.6,11.7,1.17,8.77,0.0,0.0
2024-06,FRN_00291,GRUPO_254,STANDARD,MARKETPLACE,84,8673.33,520.4,390.3,1387.73,173.47,17.35,130.1,0.0,0.0
2024-06,FRN_00292,GRUPO_140,STRATEGIC,FULL_SERVICE,1278,19588.08,1567.05,1175.29,2350.57,391.76,97.94,293.82,-1096.93,-156.7
2024-06,FRN_00293,GRUPO_037,STANDARD,MARKETPLACE,233,13674.23,820.45,615.34,2187.88,273.48,27.35,205.11,0.0,0.0
2024-06,FRN_00294,GRUPO_160,KEY_ACCOUNT,FULL_SERVICE,1640,393750.59,31500.05,23625.04,47250.07,7875.01,1968.75,5906.26,-22050.03,-3150.0
2024-06,FRN_00295,GRUPO_009,STANDARD,FULL_SERVICE,276,21349.28,1707.94,1280.95,2561.91,426.99,106.75,320.24,-1195.56,-170.79
2024-06,FRN_00296,GRUPO_233,STANDARD,MARKETPLACE,612,40932.88,2455.97,1841.98,6549.26,818.66,81.87,613.99,0.0,0.0
2024-06,FRN_00297,GRUPO_099,STANDARD,MARKETPLACE,479,40262.66,2415.76,1811.82,6442.03,805.25,80.53,603.94,0.0,0.0
2024-06,FRN_00298,GRUPO_147,STANDARD,MARKETPLACE,224,11159.56,669.57,502.18,1785.53,223.19,22.32,167.39,0.0,0.0
2024-06,FRN_00299,GRUPO_304,STANDARD,MARKETPLACE,284,10922.29,655.34,491.5,1747.57,218.45,21.84,163.83,0.0,0.0
2024-06,FRN_00300,GRUPO_208,LONG_TAIL,MARKETPLACE,31,1313.93,78.84,59.13,210.23,26.28,2.63,19.71,0.0,0.0
2024-06,FRN_00301,GRUPO_131,KEY_ACCOUNT,FULL_SERVICE,1827,529025.81,42322.06,31741.54,63483.1,10580.52,2645.13,7935.39,-29625.44,-4232.21
2024-06,FRN_00302,GRUPO_152,LONG_TAIL,MARKETPLACE,42,2448.91,146.93,110.2,391.83,48.98,4.9,36.73,0.0,0.0
2024-06,FRN_00303,GRUPO_054,LONG_TAIL,MARKETPLACE,8,552.68,33.16,24.87,88.43,11.05,1.11,8.29,0.0,0.0
2024-06,FRN_00304,GRUPO_120,LONG_TAIL,MARKETPLACE,5,321.85,19.31,14.48,51.5,6.44,0.64,4.83,0.0,0.0
2024-06,FRN_00305,GRUPO_161,STANDARD,FULL_SERVICE,322,24594.49,1967.56,1475.67,2951.34,491.89,122.97,368.92,-1377.29,-196.76
2024-06,FRN_00306,GRUPO_116,LONG_TAIL,MARKETPLACE,47,1249.14,74.95,56.21,199.86,24.98,2.5,18.74,0.0,0.0
2024-06,FRN_00307,GRUPO_075,STRATEGIC,MARKETPLACE,437,60507.37,3630.44,2722.83,9681.18,1210.15,121.01,907.61,0.0,0.0
2024-06,FRN_00308,GRUPO_113,STRATEGIC,FULL_SERVICE,857,90979.07,7278.33,5458.75,10917.49,1819.58,454.9,1364.69,-5094.83,-727.83
2024-06,FRN_00309,GRUPO_104,STANDARD,MARKETPLACE,333,24254.62,1455.28,1091.46,3880.74,485.09,48.51,363.82,0.0,0.0
2024-06,FRN_00310,GRUPO_340,LONG_TAIL,MARKETPLACE,33,3111.83,186.71,140.03,497.89,62.24,6.22,46.68,0.0,0.0
2024-06,FRN_00311,GRUPO_254,KEY_ACCOUNT,FULL_SERVICE,2006,376373.97,30109.92,22582.44,45164.88,7527.48,1881.87,5645.61,-21076.94,-3010.99
2024-06,FRN_00312,GRUPO_227,STANDARD,MARKETPLACE,228,22042.42,1322.55,991.91,3526.79,440.85,44.08,330.64,0.0,0.0
2024-06,FRN_00313,GRUPO_112,LONG_TAIL,MARKETPLACE,33,1132.17,67.93,50.95,181.15,22.64,2.26,16.98,0.0,0.0
2024-06,FRN_00314,GRUPO_099,LONG_TAIL,MARKETPLACE,107,5409.08,324.54,243.41,865.45,108.18,10.82,81.14,0.0,0.0
2024-06,FRN_00315,GRUPO_153,STANDARD,MARKETPLACE,201,14102.0,846.12,634.59,2256.32,282.04,28.2,211.53,0.0,0.0
2024-06,FRN_00316,GRUPO_349,STRATEGIC,MARKETPLACE,899,116735.31,7004.12,5253.09,18677.65,2334.71,233.47,1751.03,0.0,0.0
2024-06,FRN_00317,GRUPO_384,LONG_TAIL,MARKETPLACE,86,2365.69,141.94,106.45,378.51,47.31,4.73,35.49,0.0,0.0
2024-06,FRN_00318,GRUPO_366,STANDARD,MARKETPLACE,389,25279.69,1516.78,1137.59,4044.75,505.59,50.56,379.2,0.0,0.0
2024-06,FRN_00319,GRUPO_338,STRATEGIC,MARKETPLACE,732,112274.0,6736.44,5052.33,17963.84,2245.48,224.55,1684.11,0.0,0.0
2024-06,FRN_00320,GRUPO_194,STRATEGIC,MARKETPLACE,867,103209.5,6192.57,4644.43,16513.52,2064.19,206.42,1548.14,0.0,0.0
2024-06,FRN_00321,GRUPO_310,LONG_TAIL,MARKETPLACE,1,49.18,2.95,2.21,7.87,0.98,0.1,0.74,0.0,0.0
2024-06,FRN_00322,GRUPO_163,LONG_TAIL,MARKETPLACE,33,2072.36,124.34,93.25,331.58,41.45,4.14,31.09,0.0,0.0
2024-06,FRN_00323,GRUPO_208,LONG_TAIL,FULL_SERVICE,115,5630.33,450.43,337.82,675.64,112.61,28.15,84.45,-315.3,-45.04
2024-06,FRN_00324,GRUPO_169,LONG_TAIL,MARKETPLACE,36,2808.48,168.51,126.38,449.36,56.17,5.62,42.13,0.0,0.0
2024-06,FRN_00325,GRUPO_161,STANDARD,MARKETPLACE,218,7968.54,478.11,358.58,1274.97,159.37,15.94,119.53,0.0,0.0
2024-06,FRN_00326,GRUPO_068,STANDARD,FULL_SERVICE,232,14697.2,1175.78,881.84,1763.66,293.94,73.49,220.46,-823.05,-117.58
2024-06,FRN_00327,GRUPO_289,STANDARD,MARKETPLACE,190,17797.48,1067.85,800.89,2847.6,355.95,35.59,266.96,0.0,0.0
2024-06,FRN_00328,GRUPO_398,STANDARD,MARKETPLACE,43,1947.4,116.84,87.63,311.58,38.95,3.89,29.21,0.0,0.0
2024-06,FRN_00329,GRUPO_277,STANDARD,MARKETPLACE,279,21172.44,1270.35,952.76,3387.59,423.45,42.34,317.59,0.0,0.0
2024-06,FRN_00330,GRUPO_304,LONG_TAIL,MARKETPLACE,107,8326.13,499.57,374.68,1332.18,166.52,16.65,124.89,0.0,0.0
2024-06,FRN_00331,GRUPO_384,STANDARD,MARKETPLACE,108,1790.06,107.4,80.55,286.41,35.8,3.58,26.85,0.0,0.0
2024-06,FRN_00332,GRUPO_392,LONG_TAIL,MARKETPLACE,57,2159.31,129.56,97.17,345.49,43.19,4.32,32.39,0.0,0.0
2024-06,FRN_00333,GRUPO_135,STANDARD,FULL_SERVICE,189,15211.41,1216.91,912.68,1825.37,304.23,76.06,228.17,-851.84,-121.69
2024-06,FRN_00334,GRUPO_195,STANDARD,MARKETPLACE,310,14417.75,865.06,648.79,2306.84,288.36,28.84,216.27,0.0,0.0
2024-06,FRN_00335,GRUPO_128,STANDARD,MARKETPLACE,216,10511.17,630.67,473.0,1681.79,210.22,21.02,157.67,0.0,0.0
2024-06,FRN_00336,GRUPO_033,STANDARD,MARKETPLACE,239,20353.34,1221.2,915.9,3256.53,407.07,40.71,305.3,0.0,0.0
2024-06,FRN_00337,GRUPO_176,LONG_TAIL,MARKETPLACE,24,923.22,55.39,41.54,147.72,18.46,1.85,13.85,0.0,0.0
2024-06,FRN_00338,GRUPO_371,STANDARD,MARKETPLACE,241,16824.43,1009.47,757.1,2691.91,336.49,33.65,252.37,0.0,0.0
2024-06,FRN_00339,GRUPO_375,STANDARD,MARKETPLACE,315,40062.71,2403.76,1802.82,6410.03,801.25,80.13,600.94,0.0,0.0
2024-06,FRN_00340,GRUPO_022,STRATEGIC,FULL_SERVICE,998,146523.28,11721.86,8791.4,17582.79,2930.47,732.62,2197.85,-8205.3,-1172.19
2024-06,FRN_00341,GRUPO_238,STANDARD,FULL_SERVICE,300,15181.21,1214.5,910.88,1821.75,303.62,75.91,227.72,-850.15,-121.45
2024-06,FRN_00342,GRUPO_158,STANDARD,MARKETPLACE,226,11325.02,679.5,509.62,1812.0,226.5,22.65,169.88,0.0,0.0
2024-06,FRN_00343,GRUPO_038,LONG_TAIL,MARKETPLACE,68,1378.83,82.73,62.05,220.61,27.58,2.76,20.68,0.0,0.0
2024-06,FRN_00344,GRUPO_230,LONG_TAIL,MARKETPLACE,74,3543.84,212.63,159.47,567.01,70.88,7.09,53.16,0.0,0.0
2024-06,FRN_00345,GRUPO_365,STANDARD,MARKETPLACE,365,18151.66,1089.1,816.82,2904.27,363.03,36.3,272.27,0.0,0.0
2024-06,FRN_00346,GRUPO_051,LONG_TAIL,MARKETPLACE,29,1237.72,74.26,55.7,198.04,24.75,2.48,18.57,0.0,0.0
2024-06,FRN_00347,GRUPO_264,STANDARD,MARKETPLACE,237,21940.93,1316.46,987.35,3510.55,438.82,43.88,329.11,0.0,0.0
2024-06,FRN_00348,GRUPO_283,STANDARD,MARKETPLACE,372,45882.72,2752.96,2064.72,7341.24,917.65,91.77,688.24,0.0,0.0
2024-06,FRN_00349,GRUPO_027,STRATEGIC,FULL_SERVICE,731,7310.0,584.8,438.6,877.2,146.2,36.55,109.65,-409.36,-58.48
2024-06,FRN_00350,GRUPO_226,STANDARD,MARKETPLACE,239,18273.56,1096.41,822.31,2923.77,365.47,36.55,274.1,0.0,0.0
2024-06,FRN_00351,GRUPO_277,STANDARD,MARKETPLACE,363,28495.83,1709.75,1282.31,4559.33,569.92,56.99,427.44,0.0,0.0
2024-06,FRN_00352,GRUPO_286,STANDARD,MARKETPLACE,230,27139.22,1628.35,1221.26,4342.28,542.78,54.28,407.09,0.0,0.0
2024-06,FRN_00353,GRUPO_097,KEY_ACCOUNT,MARKETPLACE,1063,154022.89,9241.37,6931.03,24643.66,3080.46,308.05,2310.34,0.0,0.0
2024-06,FRN_00354,GRUPO_284,STRATEGIC,MARKETPLACE,474,50141.18,3008.47,2256.35,8022.59,1002.82,100.28,752.12,0.0,0.0
2024-06,FRN_00355,GRUPO_367,STANDARD,MARKETPLACE,459,30318.82,1819.13,1364.35,4851.01,606.38,60.64,454.78,0.0,0.0
